07/26/2016 11:41:57,newText,	pos @ 68000
07/26/2016 11:41:57,newText,	wordlength 1000
07/26/2016 11:41:57,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:59,newText,System Match
07/26/2016 11:41:59,newText,Current Received Position: 68000
07/26/2016 11:42:01,newText,Current Received Position: 69000
07/26/2016 11:42:03,newText,try number: 1
07/26/2016 11:42:03,newText,	resent last
07/26/2016 11:42:03,newText,	pos @ 69000
07/26/2016 11:42:03,newText,	wordlength 1000
07/26/2016 11:42:03,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:05,newText,System Match
07/26/2016 11:42:05,newText,Current Received Position: 69000
07/26/2016 11:42:08,newText,try number: 2
07/26/2016 11:42:08,newText,	resent last
07/26/2016 11:42:08,newText,	pos @ 69000
07/26/2016 11:42:08,newText,	wordlength 1000
07/26/2016 11:42:08,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:10,newText,System Match
07/26/2016 11:42:10,newText,Current Received Position: 69000
07/26/2016 11:42:13,newText,try number: 3
07/26/2016 11:42:13,newText,	resent last
07/26/2016 11:42:13,newText,	pos @ 69000
07/26/2016 11:42:13,newText,	wordlength 1000
07/26/2016 11:42:13,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:15,newText,System Match
07/26/2016 11:42:15,newText,Current Received Position: 69000
07/26/2016 11:42:16,newText,Current Received Position: 70000
07/26/2016 11:42:18,newText,try number: 1
07/26/2016 11:42:18,newText,	resent last
07/26/2016 11:42:18,newText,	pos @ 70000
07/26/2016 11:42:18,newText,	wordlength 1000
07/26/2016 11:42:18,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:21,newText,System Match
07/26/2016 11:42:21,newText,Current Received Position: 70000
07/26/2016 11:42:24,newText,try number: 2
07/26/2016 11:42:24,newText,	resent last
07/26/2016 11:42:24,newText,	pos @ 70000
07/26/2016 11:42:24,newText,	wordlength 1000
07/26/2016 11:42:24,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:26,newText,System Match
07/26/2016 11:42:26,newText,Current Received Position: 70000
07/26/2016 11:42:29,newText,try number: 3
07/26/2016 11:42:29,newText,	resent last
07/26/2016 11:42:29,newText,	pos @ 70000
07/26/2016 11:42:29,newText,	wordlength 1000
07/26/2016 11:42:29,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:31,newText,System Match
07/26/2016 11:42:31,newText,Current Received Position: 70000
07/26/2016 11:42:32,newText,Current Received Position: 71000
07/26/2016 11:42:36,newText,try number: 1
07/26/2016 11:42:36,newText,	resent last
07/26/2016 11:42:36,newText,	pos @ 71000
07/26/2016 11:42:36,newText,	wordlength 1000
07/26/2016 11:42:36,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:38,newText,System Match
07/26/2016 11:42:38,newText,Current Received Position: 71000
